dgns_cd,longdesc,shortdesc,version,fyear,,
Family Physician,Other motor vehicle nontraffic accident involving collision with moving object injuring unspecified person,Oth coll mov obj-per NOS,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring driver of motor vehicle other than motorcycle,Oth coll stndng obj-driv,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring passenger in motor vehicle other than motorcycle,Oth coll stndng obj-psgr,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring motorcyclist,Oth coll stnd obj-mocycl,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring passenger on motorcycle,Oth coll stn obj-cyc psg,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring occupant of streetcar,Oth coll stnd obj-st car,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring rider of animal,occupant of animal-drawn vehicle,Oth coll stnd obj-rider,32,2015,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring pedal cyclist,Oth coll stn obj-ped cyc,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring pedestrian,Oth coll stnd obj-pedest,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring other specified person,Oth coll stn obj-per NEC,32,2015,,
Family Physician,Other motor vehicle nontraffic accident involving collision with stationary object injuring unspecified person,Oth col-stnd-obj-per NOS,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring driver of motor vehicle other than motorcycle,N-traf board/alight-driv,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring passenger in motor vehicle other than motorcycle,N-traf board/alight-psgr,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring motorcyclist,N-traf brd/alight-mocycl,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring passenger on motorcycle,N-traf brd/alit-mcyc psg,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring occupant of streetcar,N-traf brd/alit-st car,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring rider of animal,occupant of animal-drawn vehicle,N-traf brd/alit-anim rid,32,2015,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring pedal cyclist,N-traf brd/alit-ped cycl,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring pedestrian,N-traf brd/alit-pedest,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring other specified person,N-traf brd/alit-pers NEC,32,2015,,
Family Physician,Other motor vehicle nontraffic accident while boarding and alighting injuring unspecified person,N-traf brd/alit-pers NOS,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring driver of motor vehicle other than motorcycle,Mv n-traff acc NEC-driv,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring passenger in motor vehicle other than motorcycle,Mv n-traff NEC/NOS-psgr,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring motorcyclist,Mv n-traf acc NEC-mocycl,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring passenger on motorcycle,Mv n-traff NEC-mcyc psgr,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring occupant of streetcar,Mv n-traff NEC-st car,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring rider of animal,occupant of animal-drawn vehicle,Mv n-traf NEC-anim rider,32,2015,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring pedal cyclist,Mv n-traff NEC-ped cycl,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring pedestrian,Mv n-traff NEC-pedest,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring other specified person,Mv n-traff NEC-pers NEC,32,2015,,
Family Physician,Other motor vehicle nontraffic accident of other and unspecified nature injuring unspecified person,Mv n-traff NEC-pers NOS,32,2015,,
Family Physician,Pedal cycle accident injuring pedestrian,Pedal cycle acc-pedest,32,2015,,
Family Physician,Pedal cycle accident injuring pedal cyclist,Ped cycl acc-ped cyclist,32,2015,,
Family Physician,Pedal cycle accident injuring rider of animal,Ped cycle acc-anim rider,32,2015,,
Family Physician,Pedal cycle accident injuring occupant of animal-drawn vehicle,Ped cyc acc-occ anim veh,32,2015,,
Family Physician,Pedal cycle accident injuring occupant of streetcar,Ped cycle acc-occ st car,32,2015,,
Family Physician,Pedal cycle accident injuring other specified person,Ped cycle acc-pers NEC,32,2015,,
Family Physician,Pedal cycle accident injuring unspecified person,Ped cycle acc-pers NOS,32,2015,,
Family Physician,Animal-drawn vehicle accident injuring pedestrian,Animal drawn veh-pedest,32,2015,,
Family Physician,Animal-drawn vehicle accident injuring rider of animal,Anim drawn veh-anim rid,32,2015,,
Family Physician,Animal-drawn vehicle accident injuring occupant of animal drawn vehicle,Animal drawn veh-occupan,32,2015,,
Family Physician,Animal-drawn vehicle accident injuring occupant of streetcar,Anim drawn-occ st car,32,2015,,
Family Physician,Animal-drawn vehicle accident injuring other specified person,Anim drawn veh-pers NEC,32,2015,,
Family Physician,Animal-drawn vehicle accident injuring unspecified person,Anim drawn veh-pers NOS,32,2015,,
Family Physician,Accident involving animal being ridden injuring pedestrian,Ridden animal acc-pedest,32,2015,,
Family Physician,Accident involving animal being ridden injuring rider of animal,Ridden animal acc-rider,32,2015,,
Family Physician,Accident involving animal being ridden injuring occupant of streetcar,Ridden animal acc-st car,32,2015,,
Family Physician,Accident involving animal being ridden injuring other specified person,Ridden anim acc-pers NEC,32,2015,,
Family Physician,Accident involving animal being ridden injuring unspecified person,Ridden anim acc-pers NOS,32,2015,,
Family Physician,Other road vehicle accidents injuring pedestrian,Oth road veh acc-pedest,32,2015,,
Family Physician,Other road vehicle accidents injuring occupant of streetcar,Oth rd veh acc-st car,32,2015,,
Family Physician,Other road vehicle accidents injuring other specified person,Oth rd veh acc-pers NEC,32,2015,,
Family Physician,Other road vehicle accidents injuring unspecified person,Oth rd veh acc-pers NOS,32,2015,,
Family Physician,"Accident to watercraft causing submersion injuring occupant of small boat, unpowered",Boat acc w submers-unpow,32,2015,,
Family Physician,"Accident to watercraft causing submersion injuring occupant of small boat, powered",Boat acc w submers-power,32,2015,,
Family Physician,Accident to watercraft causing submersion injuring occupant of other watercraft -- crew,Boat acc w submers-crew,32,2015,,
Family Physician,Accident to watercraft causing submersion injuring occupant of other watercraft -- other than crew,Boat acc w submers-psgr,32,2015,,
Family Physician,Accident to watercraft causing submersion injuring water skier,Boat submers-water skier,32,2015,,
Family Physician,Accident to watercraft causing submersion injuring swimmer,Boat submers-swimmer,32,2015,,
Family Physician,"Accident to watercraft causing submersion injuring dockers, stevedores",Boat submers-dockers,32,2015,,
Family Physician,"Accident to watercraft causing submersion, occupant of military watercraft, any type",Boat submers-military,32,2015,,
Family Physician,Accident to watercraft causing submersion injuring other specified person,Boat submers-pers NEC,32,2015,,
Family Physician,Accident to watercraft causing submersion injuring unspecified person,Boat submers-pers NOS,32,2015,,
Family Physician,"Accident to watercraft causing other injury to occupant of small boat, unpowered",Boat acc inj NEC-unpower,32,2015,,
Family Physician,"Accident to watercraft causing other injury to occupant of small boat, powered",Boat acc inj NEC-power,32,2015,,
Family Physician,Accident to watercraft causing other injury to occupant of other watercraft -- crew,Boat acc inj NEC-crew,32,2015,,
Family Physician,Accident to watercraft causing other injury to occupant of other watercraft -- other than crew,Boat acc inj NEC-passeng,32,2015,,
Family Physician,Accident to watercraft causing other injury to water skier,Boat acc inj NEC-skier,32,2015,,
Family Physician,Accident to watercraft causing other injury to swimmer,Boat acc inj NEC-swim,32,2015,,
Family Physician,"Accident to watercraft causing other injury to dockers, stevedores",Boat acc inj NEC-docker,32,2015,,
Family Physician,"Accident to watercraft causing other injury, occupant of military watercraft, any type",Boat acc inj NEC-militry,32,2015,,
Family Physician,Accident to watercraft causing other injury to other specified person,Boat inj NEC-person NEC,32,2015,,
Family Physician,Accident to watercraft causing other injury to unspecified person,Boat inj NEC-person NOS,32,2015,,
Family Physician,"Other accidental submersion or drowning in water transport accident injuring occupant of small boat, unpowered",Submers NEC-unpow boat,32,2015,,
Family Physician,"Other accidental submersion or drowning in water transport accident injuring occupant of small boat, powered",Submers NEC-power boat,32,2015,,
Family Physician,Other accidental submersion or drowning in water transport accident injuring occupant of other watercraft -- crew,Submers NEC-crew,32,2015,,
